	0	len
1488	ᆸ	1
1489	ᆼ	1
1490	ᴬ	1
1491	ᴮ	1
1492	ᴰ	1
1493	ᴵ	1
1494	ᴺ	1
1495	ᵀ	1
1496	ᵃ	1
1497	ᵇ	1
1498	ᵈ	1
1499	ᵉ	1
1500	ᵍ	1
1501	ᵏ	1
1502	ᵐ	1
1503	ᵒ	1
1504	ᵖ	1
1505	ᵗ	1
1506	ᵘ	1
1507	ᵢ	1
1508	ᵣ	1
1509	ᵤ	1
1510	ᵥ	1
1511	ᶜ	1
1512	ᶠ	1
1513	‐	1
1514	‑	1
1515	‒	1
1516	–	1
1517	—	1
1518	―	1
1519	‖	1
1520	‘	1
1521	’	1
1522	‚	1
1523	“	1
1524	”	1
1525	„	1
1526	†	1
1527	‡	1
1528	•	1
1529	…	1
1530	‰	1
1531	′	1
1532	″	1
1533	›	1
1534	‿	1
1535	⁄	1
1536	⁰	1
1537	ⁱ	1
1538	⁴	1
1539	⁵	1
1540	⁶	1
1541	⁷	1
1542	⁸	1
1543	⁹	1
1544	⁺	1
1545	⁻	1
1546	ⁿ	1
1547	₀	1
1548	₁	1
1549	₂	1
1550	₃	1
1551	₄	1
1552	₅	1
1553	₆	1
1554	₇	1
1555	₈	1
1556	₉	1
1557	₊	1
1558	₍	1
1559	₎	1
1560	ₐ	1
1561	ₑ	1
1562	ₒ	1
1563	ₓ	1
1564	ₕ	1
1565	ₖ	1
1566	ₗ	1
1567	ₘ	1
1568	ₙ	1
1569	ₚ	1
1570	ₛ	1
1571	ₜ	1
1572	₤	1
1573	₩	1
1574	€	1
1575	₱	1
1576	₹	1
1577	ℓ	1
1578	№	1
1579	ℝ	1
1580	™	1
1581	⅓	1
1582	⅔	1
1583	←	1
1584	↑	1
1585	→	1
1586	↓	1
1587	↔	1
1588	↦	1
1589	⇄	1
1590	⇌	1
1591	⇒	1
1592	∂	1
1593	∅	1
1594	∆	1
1595	∇	1
1596	∈	1
1597	−	1
1598	∗	1
1599	∘	1
1600	√	1
1601	∞	1
1602	∧	1
1603	∨	1
1604	∩	1
1605	∪	1
1606	≈	1
1607	≡	1
1608	≤	1
1609	≥	1
1610	⊂	1
1611	⊆	1
1612	⊕	1
1613	⊗	1
1614	⋅	1
1615	─	1
1616	│	1
1617	■	1
1618	▪	1
1619	●	1
1620	★	1
1621	☆	1
1622	☉	1
1623	♠	1
1624	♣	1
1625	♥	1
1626	♦	1
1627	♭	1
1628	♯	1
1629	⟨	1
1630	⟩	1
1631	ⱼ	1
1632	⺩	1
1633	⺼	1
1634	⽥	1
1635	、	1
1636	。	1
1637	〈	1
1638	〉	1
1639	《	1
1640	》	1
1641	「	1
1642	」	1
1643	『	1
1644	』	1
1645	〜	1
1646	あ	1
1647	い	1
1648	う	1
1649	え	1
1650	お	1
1651	か	1
1652	き	1
1653	く	1
1654	け	1
1655	こ	1
1656	さ	1
1657	し	1
1658	す	1
1659	せ	1
1660	そ	1
1661	た	1
1662	ち	1
1663	っ	1
1664	つ	1
1665	て	1
1666	と	1
1667	な	1
1668	に	1
1669	ぬ	1
1670	ね	1
1671	の	1
1672	は	1
1673	ひ	1
1674	ふ	1
1675	へ	1
1676	ほ	1
1677	ま	1
1678	み	1
1679	む	1
1680	め	1
1681	も	1
1682	や	1
1683	ゆ	1
1684	よ	1
1685	ら	1
1686	り	1
1687	る	1
1688	れ	1
1689	ろ	1
1690	を	1
1691	ん	1
1692	ァ	1
1693	ア	1
1694	ィ	1
1695	イ	1
1696	ウ	1
1697	ェ	1
1698	エ	1
1699	オ	1
1700	カ	1
1701	キ	1
1702	ク	1
1703	ケ	1
1704	コ	1
1705	サ	1
1706	シ	1
1707	ス	1
1708	セ	1
1709	タ	1
1710	チ	1
1711	ッ	1
1712	ツ	1
1713	テ	1
1714	ト	1
1715	ナ	1
1716	ニ	1
1717	ノ	1
1718	ハ	1
1719	ヒ	1
1720	フ	1
1721	ヘ	1
1722	ホ	1
1723	マ	1
1724	ミ	1
1725	ム	1
1726	メ	1
1727	モ	1
1728	ャ	1
1729	ュ	1
1730	ョ	1
1731	ラ	1
1732	リ	1
1733	ル	1
1734	レ	1
1735	ロ	1
1736	ワ	1
1737	ン	1
1738	・	1
1739	ー	1
1740	一	1
1741	三	1
1742	上	1
1743	下	1
1744	不	1
1745	世	1
1746	中	1
1747	主	1
1748	久	1
1749	之	1
1750	也	1
1751	事	1
1752	二	1
1753	五	1
1754	井	1
1755	京	1
1756	人	1
1757	亻	1
1758	仁	1
1759	介	1
1760	代	1
1761	仮	1
1762	伊	1
1763	会	1
1764	佐	1
1765	侍	1
1766	保	1
1767	信	1
1768	健	1
1769	元	1
1770	光	1
1771	八	1
1772	公	1
1773	内	1
1774	出	1
1775	分	1
1776	前	1
1777	劉	1
1778	力	1
1779	加	1
1780	勝	1
1781	北	1
1782	区	1
1783	十	1
1784	千	1
1785	南	1
1786	博	1
1787	原	1
1788	口	1
1789	古	1
1790	史	1
1791	司	1
1792	合	1
1793	吉	1
1794	同	1
1795	名	1
1796	和	1
1797	囗	1
1798	四	1
1799	国	1
1800	國	1
1801	土	1
1802	地	1
1803	坂	1
1804	城	1
1805	堂	1
1806	場	1
1807	士	1
1808	夏	1
1809	外	1
1810	大	1
1811	天	1
1812	太	1
1813	夫	1
1814	奈	1
1815	女	1
1816	子	1
1817	学	1
1818	宀	1
1819	宇	1
1820	安	1
1821	宗	1
1822	定	1
1823	宣	1
1824	宮	1
1825	家	1
1826	宿	1
1827	寺	1
1828	將	1
1829	小	1
1830	尚	1
1831	山	1
1832	岡	1
1833	島	1
1834	崎	1
1835	川	1
1836	州	1
1837	巿	1
1838	帝	1
1839	平	1
1840	年	1
1841	幸	1
1842	广	1
1843	弘	1
1844	張	1
1845	彳	1
1846	後	1
1847	御	1
1848	德	1
1849	心	1
1850	忄	1
1851	志	1
1852	忠	1
1853	愛	1
1854	成	1
1855	我	1
1856	戦	1
1857	戸	1
1858	手	1
1859	扌	1
1860	政	1
1861	文	1
1862	新	1
1863	方	1
1864	日	1
1865	明	1
1866	星	1
1867	春	1
1868	昭	1
1869	智	1
1870	曲	1
1871	書	1
1872	月	1
1873	有	1
1874	朝	1
1875	木	1
1876	本	1
1877	李	1
1878	村	1
1879	東	1
1880	松	1
1881	林	1
1882	森	1
1883	楊	1
1884	樹	1
1885	橋	1
1886	歌	1
1887	止	1
1888	正	1
1889	武	1
1890	比	1
1891	氏	1
1892	民	1
1893	水	1
1894	氵	1
1895	氷	1
1896	永	1
1897	江	1
1898	沢	1
1899	河	1
1900	治	1
1901	法	1
1902	海	1
1903	清	1
1904	漢	1
1905	瀬	1
1906	火	1
1907	版	1
1908	犬	1
1909	王	1
1910	生	1
1911	田	1
1912	男	1
1913	疒	1
1914	発	1
1915	白	1
1916	的	1
1917	皇	1
1918	目	1
1919	相	1
1920	省	1
1921	真	1
1922	石	1
1923	示	1
1924	社	1
1925	神	1
1926	福	1
1927	禾	1
1928	秀	1
1929	秋	1
1930	空	1
1931	立	1
1932	章	1
1933	竹	1
1934	糹	1
1935	美	1
1936	義	1
1937	耳	1
1938	良	1
1939	艹	1
1940	花	1
1941	英	1
1942	華	1
1943	葉	1
1944	藤	1
1945	行	1
1946	街	1
1947	西	1
1948	見	1
1949	訁	1
1950	語	1
1951	谷	1
1952	貝	1
1953	貴	1
1954	車	1
1955	軍	1
1956	辶	1
1957	道	1
1958	郎	1
1959	郡	1
1960	部	1
1961	都	1
1962	里	1
1963	野	1
1964	金	1
1965	鈴	1
1966	镇	1
1967	長	1
1968	門	1
1969	間	1
1970	阝	1
1971	阿	1
1972	陳	1
1973	陽	1
1974	雄	1
1975	青	1
1976	面	1
1977	風	1
1978	食	1
1979	香	1
1980	馬	1
1981	高	1
1982	龍	1
1983	龸	1
1984	ﬁ	1
1985	ﬂ	1
1986	！	1
1987	（	1
1988	）	1
1989	，	1
1990	－	1
1991	．	1
1992	／	1
1993	：	1
1994	？	1
1995	～	1
1996	the	3
1997	of	2
1998	and	3
1999	in	2
2000	to	2
2001	was	3
2002	he	2
2003	is	2
2004	as	2
2005	for	3
2006	on	2
2007	with	4
2008	that	4
2009	it	2
2010	his	3
2011	by	2
2012	at	2
2013	from	4
2014	her	3
2015	##s	3
2016	she	3
2017	you	3
2018	had	3
2019	an	2
2020	were	4
2021	but	3
2022	be	2
2023	this	4
2024	are	3
2025	not	3
2026	my	2
2027	they	4
2028	one	3
2029	which	5
2030	or	2
2031	have	4
2032	him	3
2033	me	2
2034	first	5
2035	all	3
2036	also	4
2037	their	5
2038	has	3
2039	up	2
2040	who	3
2041	out	3
2042	been	4
2043	when	4
2044	after	5
2045	there	5
2046	into	4
2047	new	3
2048	two	3
2049	its	3
2050	##a	3
2051	time	4
2052	would	5
2053	no	2
2054	what	4
2055	about	5
2056	said	4
2057	we	2
2058	over	4
2059	then	4
2060	other	5
2061	so	2
2062	more	4
2063	##e	3
2064	can	3
2065	if	2
2066	like	4
2067	back	4
2068	them	4
2069	only	4
2070	some	4
2071	could	5
2072	##i	3
2073	where	5
2074	just	4
2075	##ing	5
2076	during	6
2077	before	6
2078	##n	3
2079	do	2
2080	##o	3
2081	made	4
2082	school	6
2083	through	7
2084	than	4
2085	now	3
2086	years	5
2087	most	4
2088	world	5
2089	may	3
2090	between	7
2091	down	4
2092	well	4
2093	three	5
2094	##d	3
2095	year	4
2096	while	5
2097	will	4
2098	##ed	4
2099	##r	3
2100	##y	3
2101	later	5
2102	##t	3
2103	city	4
2104	under	5
2105	around	6
2106	did	3
2107	such	4
2108	being	5
2109	used	4
2110	state	5
2111	people	6
2112	part	4
2113	know	4
2114	against	7
2115	your	4
2116	many	4
2117	second	6
2118	university	10
2119	both	4
2120	national	8
2121	##er	4
2122	these	5
2123	don	3
2124	known	5
2125	off	3
2126	way	3
2127	until	5
2128	re	2
2129	how	3
2130	even	4
2131	get	3
2132	head	4
2133	...	3
2134	didn	4
2135	##ly	4
2136	team	4
2137	american	8
2138	because	7
2139	de	2
2140	##l	3
2141	born	4
2142	united	6
2143	film	4
2144	since	5
2145	still	5
2146	long	4
2147	work	4
2148	south	5
2149	us	2
2150	became	6
2151	any	3
2152	high	4
2153	again	5
2154	day	3
2155	family	6
2156	see	3
2157	right	5
2158	man	3
2159	eyes	4
2160	house	5
2161	season	6
2162	war	3
2163	states	6
2164	including	9
2165	took	4
2166	life	4
2167	north	5
2168	same	4
2169	each	4
2170	called	6
2171	name	4
2172	much	4
2173	place	5
2174	however	7
2175	go	2
2176	four	4
2177	group	5
2178	another	7
2179	found	5
2180	won	3
2181	area	4
2182	here	4
2183	going	5
2184	10	2
2185	away	4
2186	series	6
2187	left	4
2188	home	4
2189	music	5
2190	best	4
2191	make	4
2192	hand	4
2193	number	6
2194	company	7
2195	several	7
2196	never	5
2197	last	4
2198	john	4
2199	000	3
2200	very	4
2201	album	5
2202	take	4
2203	end	3
2204	good	4
2205	too	3
2206	following	9
2207	released	8
2208	game	4
2209	played	6
2210	little	6
2211	began	5
2212	district	8
2213	##m	3
2214	old	3
2215	want	4
2216	those	5
2217	side	4
2218	held	4
2219	own	3
2220	early	5
2221	county	6
2222	ll	2
2223	league	6
2224	use	3
2225	west	4
2226	##u	3
2227	face	4
2228	think	5
2229	##es	4
2230	2010	4
2231	government	10
2232	##h	3
2233	march	5
2234	came	4
2235	small	5
2236	general	7
2237	town	4
2238	june	4
2239	##on	4
2240	line	4
2241	based	5
2242	something	9
2243	##k	3
2244	september	9
2245	thought	7
2246	looked	6
2247	along	5
2248	international	13
2249	2011	4
2250	air	3
2251	july	4
2252	club	4
2253	went	4
2254	january	7
2255	october	7
2256	our	3
2257	august	6
2258	april	5
2259	york	4
2260	12	2
2261	few	3
2262	2012	4
2263	2008	4
2264	east	4
2265	show	4
2266	member	6
2267	college	7
2268	2009	4
2269	father	6
2270	public	6
2271	##us	4
2272	come	4
2273	men	3
2274	five	4
2275	set	3
2276	station	7
2277	church	6
2278	##c	3
2279	next	4
2280	former	6
2281	november	8
2282	room	4
2283	party	5
2284	located	7
2285	december	8
2286	2013	4
2287	age	3
2288	got	3
2289	2007	4
2290	##g	3
2291	system	6
2292	let	3
2293	love	4
2294	2006	4
2295	though	6
2296	every	5
2297	2014	4
2298	look	4
2299	song	4
2300	water	5
2301	century	7
2302	without	7
2303	body	4
2304	black	5
2305	night	5
2306	within	6
2307	great	5
2308	women	5
2309	single	6
2310	ve	2
2311	building	8
2312	large	5
2313	population	10
2314	river	5
2315	named	5
2316	band	4
2317	white	5
2318	started	7
2319	##an	4
2320	once	4
2321	15	2
2322	20	2
2323	should	6
2324	18	2
2325	2015	4
2326	service	7
2327	top	3
2328	built	5
2329	british	7
2330	open	4
2331	death	5
2332	king	4
2333	moved	5
2334	local	5
2335	times	5
2336	children	8
2337	february	8
2338	book	4
2339	why	3
2340	11	2
2341	door	4
2342	need	4
2343	president	9
2344	order	5
2345	final	5
2346	road	4
2347	wasn	4
2348	although	8
2349	due	3
2350	major	5
2351	died	4
2352	village	7
2353	third	5
2354	knew	4
2355	2016	4
2356	asked	5
2357	turned	6
2358	st	2
2359	wanted	6
2360	say	3
2361	##p	3
2362	together	8
2363	received	8
2364	main	4
2365	son	3
2366	served	6
2367	different	9
2368	##en	4
2369	behind	6
2370	himself	7
2371	felt	4
2372	members	7
2373	power	5
2374	football	8
2375	law	3
2376	voice	5
2377	play	4
2378	##in	4
2379	near	4
2380	park	4
2381	history	7
2382	30	2
2383	having	6
2384	2005	4
2385	16	2
2386	##man	5
2387	saw	3
2388	mother	6
2389	##al	4
2390	army	4
2391	point	5
2392	front	5
2393	help	4
2394	english	7
2395	street	6
2396	art	3
2397	late	4
2398	hands	5
2399	games	5
2400	award	5
2401	##ia	4
2402	young	5
2403	14	2
2404	put	3
2405	published	9
2406	country	7
2407	division	8
2408	across	6
2409	told	4
2410	13	2
2411	often	5
2412	ever	4
2413	french	6
2414	london	6
2415	center	6
2416	six	3
2417	red	3
2418	2017	4
2419	led	3
2420	days	4
2421	include	7
2422	light	5
2423	25	2
2424	find	4
2425	tell	4
2426	among	5
2427	species	7
2428	really	6
2429	according	9
2430	central	7
2431	half	4
2432	2004	4
2433	form	4
2434	original	8
2435	gave	4
2436	office	6
2437	making	6
2438	enough	6
2439	lost	4
2440	full	4
2441	opened	6
2442	must	4
2443	included	8
2444	live	4
2445	given	5
2446	german	6
2447	player	6
2448	run	3
2449	business	8
2450	woman	5
2451	community	9
2452	cup	3
2453	might	5
2454	million	7
2455	land	4
2456	2000	4
2457	court	5
2458	development	11
2459	17	2
2460	short	5
2461	round	5
2462	ii	2
2463	km	2
2464	seen	4
2465	class	5
2466	story	5
2467	always	6
2468	become	6
2469	sure	4
2470	research	8
2471	almost	6
2472	director	8
2473	council	7
2474	la	2
2475	##2	3
2476	career	6
2477	things	6
2478	using	5
2479	island	6
2480	##z	3
2481	couldn	6
2482	car	3
2483	##is	4
2484	24	2
2485	close	5
2486	force	5
2487	##1	3
2488	better	6
2489	free	4
2490	support	7
2491	control	7
2492	field	5
2493	students	8
2494	2003	4
2495	education	9
2496	married	7
2497	##b	3
2498	nothing	7
2499	worked	6
2500	others	6
2501	record	6
2502	big	3
2503	inside	6
2504	level	5
2505	anything	8
2506	continued	9
2507	give	4
2508	james	5
2509	##3	3
2510	military	8
2511	established	11
2512	non	3
2513	returned	8
2514	feel	4
2515	does	4
2516	title	5
2517	written	7
2518	thing	5
2519	feet	4
2520	william	7
2521	far	3
2522	co	2
2523	association	11
2524	hard	4
2525	already	7
2526	2002	4
2527	##ra	4
2528	championship	12
2529	human	5
2530	western	7
2531	100	3
2532	##na	4
2533	department	10
2534	hall	4
2535	role	4
2536	various	7
2537	production	10
2538	21	2
2539	19	2
2540	heart	5
2541	2001	4
2542	living	6
2543	fire	4
2544	version	7
2545	##ers	5
2546	##f	3
2547	television	10
2548	royal	5
2549	##4	3
2550	produced	8
2551	working	7
2552	act	3
2553	case	4
2554	society	7
2555	region	6
2556	present	7
2557	radio	5
2558	period	6
2559	looking	7
2560	least	5
2561	total	5
2562	keep	4
2563	england	7
2564	wife	4
2565	program	7
2566	per	3
2567	brother	7
2568	mind	4
2569	special	7
2570	22	2
2571	##le	4
2572	am	2
2573	works	5
2574	soon	4
2575	##6	3
2576	political	9
2577	george	6
2578	services	8
2579	taken	5
2580	created	7
2581	##7	3
2582	further	7
2583	able	4
2584	reached	7
2585	david	5
2586	union	5
2587	joined	6
2588	upon	4
2589	done	4
2590	important	9
2591	social	6
2592	information	11
2593	either	6
2594	##ic	4
2595	##x	3
2596	appeared	8
2597	position	8
2598	ground	6
2599	lead	4
2600	rock	4
2601	dark	4
2602	election	8
2603	23	2
2604	board	5
2605	france	6
2606	hair	4
2607	course	6
2608	arms	4
2609	site	4
2610	police	6
2611	girl	4
2612	instead	7
2613	real	4
2614	sound	5
2615	##v	3
2616	words	5
2617	moment	6
2618	##te	4
2619	someone	7
2620	##8	3
2621	summer	6
2622	project	7
2623	announced	9
2624	san	3
2625	less	4
2626	wrote	5
2627	past	4
2628	followed	8
2629	##5	3
2630	blue	4
2631	founded	7
2632	al	2
2633	finally	7
2634	india	5
2635	taking	6
2636	records	7
2637	america	7
2638	##ne	4
2639	1999	4
2640	design	6
2641	considered	10
2642	northern	8
2643	god	3
2644	stop	4
2645	battle	6
2646	toward	6
2647	european	8
2648	outside	7
2649	described	9
2650	track	5
2651	today	5
2652	playing	7
2653	language	8
2654	28	2
2655	call	4
2656	26	2
2657	heard	5
2658	professional	12
2659	low	3
2660	australia	9
2661	miles	5
2662	california	10
2663	win	3
2664	yet	3
2665	green	5
2666	##ie	4
2667	trying	6
2668	blood	5
2669	##ton	5
2670	southern	8
2671	science	7
2672	maybe	5
2673	everything	10
2674	match	5
2675	square	6
2676	27	2
2677	mouth	5
2678	video	5
2679	race	4
2680	recorded	8
2681	leave	5
2682	above	5
2683	##9	3
2684	daughter	8
2685	points	6
2686	space	5
2687	1998	4
2688	museum	6
2689	change	6
2690	middle	6
2691	common	6
2692	##0	3
2693	move	4
2694	tv	2
2695	post	4
2696	##ta	4
2697	lake	4
2698	seven	5
2699	tried	5
2700	elected	7
2701	closed	6
2702	ten	3
2703	paul	4
2704	minister	8
2705	##th	4
2706	months	6
2707	start	5
2708	chief	5
2709	return	6
2710	canada	6
2711	person	6
2712	sea	3
2713	release	7
2714	similar	7
2715	modern	6
2716	brought	7
2717	rest	4
2718	hit	3
2719	formed	6
2720	mr	2
2721	##la	4
2722	1997	4
2723	floor	5
2724	event	5
2725	doing	5
2726	thomas	6
2727	1996	4
2728	robert	6
2729	care	4
2730	killed	6
2731	training	8
2732	star	4
2733	week	4
2734	needed	6
2735	turn	4
2736	finished	8
2737	railway	7
2738	rather	6
2739	news	4
2740	health	6
2741	sent	4
2742	example	7
2743	ran	3
2744	term	4
2745	michael	7
2746	coming	6
2747	currently	9
2748	yes	3
2749	forces	6
2750	despite	7
2751	gold	4
2752	areas	5
2753	50	2
2754	stage	5
2755	fact	4
2756	29	2
2757	dead	4
2758	says	4
2759	popular	7
2760	2018	4
2761	originally	10
2762	germany	7
2763	probably	8
2764	developed	9
2765	result	6
2766	pulled	6
2767	friend	6
2768	stood	5
2769	money	5
2770	running	7
2771	mi	2
2772	signed	6
2773	word	4
2774	songs	5
2775	child	5
2776	eventually	10
2777	met	3
2778	tour	4
2779	average	7
2780	teams	5
2781	minutes	7
2782	festival	8
2783	current	7
2784	deep	4
2785	kind	4
2786	1995	4
2787	decided	7
2788	usually	7
2789	eastern	7
2790	seemed	6
2791	##ness	6
2792	episode	7
2793	bed	3
2794	added	5
2795	table	5
2796	indian	6
2797	private	7
2798	charles	7
2799	route	5
2800	available	9
2801	idea	4
2802	throughout	10
2803	centre	6
2804	addition	8
2805	appointed	9
2806	style	5
2807	1994	4
2808	books	5
2809	eight	5
2810	construction	12
2811	press	5
2812	mean	4
2813	wall	4
2814	friends	7
2815	remained	8
2816	schools	7
2817	study	5
2818	##ch	4
2819	##um	4
2820	institute	9
2821	oh	2
2822	chinese	7
2823	sometimes	9
2824	events	6
2825	possible	8
2826	1992	4
2827	australian	10
2828	type	4
2829	brown	5
2830	forward	7
2831	talk	4
2832	process	7
2833	food	4
2834	debut	5
2835	seat	4
2836	performance	11
2837	committee	9
2838	features	8
2839	character	9
2840	arts	4
2841	herself	7
2842	else	4
2843	lot	3
2844	strong	6
2845	russian	7
2846	range	5
2847	hours	5
2848	peter	5
2849	arm	3
2850	##da	4
2851	morning	7
2852	dr	2
2853	sold	4
2854	##ry	4
2855	quickly	7
2856	directed	8
2857	1993	4
2858	guitar	6
2859	china	5
2860	##w	3
2861	31	2
2862	list	4
2863	##ma	4
2864	performed	9
2865	media	5
2866	uk	2
2867	players	7
2868	smile	5
2869	##rs	4
2870	myself	6
2871	40	2
2872	placed	6
2873	coach	5
2874	province	8
2875	towards	7
2876	wouldn	6
2877	leading	7
2878	whole	5
2879	boy	3
2880	official	8
2881	designed	8
2882	grand	5
2883	census	6
2884	##el	4
2885	europe	6
2886	attack	6
2887	japanese	8
2888	henry	5
2889	1991	4
2890	##re	4
2891	##os	4
2892	cross	5
2893	getting	7
2894	alone	5
2895	action	6
2896	lower	5
2897	network	7
2898	wide	4
2899	washington	10
2900	japan	5
2901	1990	4
2902	hospital	8
2903	believe	7
2904	changed	7
2905	sister	6
2906	##ar	4
2907	hold	4
2908	gone	4
2909	sir	3
2910	hadn	4
2911	ship	4
2912	##ka	4
2913	studies	7
2914	academy	7
2915	shot	4
2916	rights	6
2917	below	5
2918	base	4
2919	bad	3
2920	involved	8
2921	kept	4
2922	largest	7
2923	##ist	5
2924	bank	4
2925	future	6
2926	especially	10
2927	beginning	9
2928	mark	4
2929	movement	8
2930	section	7
2931	female	6
2932	magazine	8
2933	plan	4
2934	professor	9
2935	lord	4
2936	longer	6
2937	##ian	5
2938	sat	3
2939	walked	6
2940	hill	4
2941	actually	8
2942	civil	5
2943	energy	6
2944	model	5
2945	families	8
2946	size	4
2947	thus	4
2948	aircraft	8
2949	completed	9
2950	includes	8
2951	data	4
2952	captain	7
2953	##or	4
2954	fight	5
2955	vocals	6
2956	featured	8
2957	richard	7
2958	bridge	6
2959	fourth	6
2960	1989	4
2961	officer	7
2962	stone	5
2963	hear	4
2964	##ism	5
2965	means	5
2966	medical	7
2967	groups	6
2968	management	10
2969	self	4
2970	lips	4
2971	competition	11
2972	entire	6
2973	lived	5
2974	technology	10
2975	leaving	7
2976	federal	7
2977	tournament	10
2978	bit	3
2979	passed	6
2980	hot	3
2981	independent	11
2982	awards	6
2983	kingdom	7
2984	mary	4
2985	spent	5
2986	fine	4
2987	doesn	5
2988	reported	8
2989	##ling	6
2990	jack	4
2991	fall	4
2992	raised	6
2993	itself	6
2994	stay	4
2995	true	4
2996	studio	6
2997	1988	4
2998	sports	6
2999	replaced	8
3000	paris	5
3001	systems	7
3002	saint	5
3003	leader	6
3004	theatre	7
3005	whose	5
3006	market	6
3007	capital	7
3008	parents	7
3009	spanish	7
3010	canadian	8
3011	earth	5
3012	##ity	5
3013	cut	3
3014	degree	6
3015	writing	7
3016	bay	3
3017	christian	9
3018	awarded	7
3019	natural	7
3020	higher	6
3021	bill	4
3022	##as	4
3023	coast	5
3024	provided	8
3025	previous	8
3026	senior	6
3027	ft	2
3028	valley	6
3029	organization	12
3030	stopped	7
3031	onto	4
3032	countries	9
3033	parts	5
3034	conference	10
3035	queen	5
3036	security	8
3037	interest	8
3038	saying	6
3039	allowed	7
3040	master	6
3041	earlier	7
3042	phone	5
3043	matter	6
3044	smith	5
3045	winning	7
3046	try	3
3047	happened	8
3048	moving	6
3049	campaign	8
3050	los	3
3051	##ley	5
3052	breath	6
3053	nearly	6
3054	mid	3
3055	1987	4
3056	certain	7
3057	girls	5
3058	date	4
3059	italian	7
3060	african	7
3061	standing	8
3062	fell	4
3063	artist	6
3064	##ted	5
3065	shows	5
3066	deal	4
3067	mine	4
3068	industry	8
3069	1986	4
3070	##ng	4
3071	everyone	8
3072	republic	8
3073	provide	7
3074	collection	10
3075	library	7
3076	student	7
3077	##ville	7
3078	primary	7
3079	owned	5
3080	older	5
3081	via	3
3082	heavy	5
3083	1st	3
3084	makes	5
3085	##able	6
3086	attention	9
3087	anyone	6
3088	africa	6
3089	##ri	4
3090	stated	6
3091	length	6
3092	ended	5
3093	fingers	7
3094	command	7
3095	staff	5
3096	skin	4
3097	foreign	7
3098	opening	7
3099	governor	8
3100	okay	4
3101	medal	5
3102	kill	4
3103	sun	3
3104	cover	5
3105	job	3
3106	1985	4
3107	introduced	10
3108	chest	5
3109	hell	4
3110	feeling	7
3111	##ies	5
3112	success	7
3113	meet	4
3114	reason	6
3115	standard	8
3116	meeting	7
3117	novel	5
3118	1984	4
3119	trade	5
3120	source	6
3121	buildings	9
3122	##land	6
3123	rose	4
3124	guy	3
3125	goal	4
3126	##ur	4
3127	chapter	7
3128	native	6
3129	husband	7
3130	previously	10
3131	unit	4
3132	limited	7
3133	entered	7
3134	weeks	5
3135	producer	8
3136	operations	10
3137	mountain	8
3138	takes	5
3139	covered	7
3140	forced	6
3141	related	7
3142	roman	5
3143	complete	8
3144	successful	10
3145	key	3
3146	texas	5
3147	cold	4
3148	##ya	4
3149	channel	7
3150	1980	4
3151	traditional	11
3152	films	5
3153	dance	5
3154	clear	5
3155	approximately	13
3156	500	3
3157	nine	4
3158	van	3
3159	prince	6
3160	question	8
3161	active	6
3162	tracks	6
3163	ireland	7
3164	regional	8
3165	silver	6
3166	author	6
3167	personal	8
3168	sense	5
3169	operation	9
3170	##ine	5
3171	economic	8
3172	1983	4
3173	holding	7
3174	twenty	6
3175	isbn	4
3176	additional	10
3177	speed	5
3178	hour	4
3179	edition	7
